customer_id,first_name,last_name,email,phone,address,city,state,country,postal_code,age,gender,fitness_goal,dietary_preference,registration_date,last_login_date,subscription_status,loyalty_points
CUSTFB9EEEECA3AF,Yutika,Rajagopalan,tanish55@example.com,07940573574,"657, Kuruvilla Chowk",Chennai,West Bengal,India,097807,46,Other,Weight Loss,None,2024-08-21,2025-03-30 18:33:58,True,1093
CUST92895524FAF0,Ishani,Thakur,ubikatak@example.org,03264010148,"400
Shetty Street",Bangalore,Delhi,India,041197,23,Male,Other,Vegetarian,2023-10-30,2024-03-15 08:34:10,True,2698
CUST16FC0C2B3ECB,Wahab,Chaudhry,edatta@example.net,07857484107,"31, Grover Circle",Kolkata,Karnataka,India,420178,20,Other,Other,Non-Vegetarian,2024-04-01,2025-09-11 16:33:07,False,5992
CUST1E2C363129A7,Eesha,Bandi,dasguptaaryan@example.com,+917046149613,"03, Ramaswamy Road",Ahmedabad,Delhi,India,307888,18,Female,Weight Loss,Non-Vegetarian,2024-12-09,2025-07-17 19:19:59,False,8513
CUSTF9ACC2AF2CB3,Kabir,Chahal,jainmichael@example.net,5455761881,"602, Tiwari Zila",Chennai,Telangana,India,237350,37,Other,Other,Vegan,2024-02-10,2024-10-01 14:51:54,True,3069
CUST3DB58DC0D6B1,Vrinda,Mistry,duaxiti@example.com,+910342991413,"H.No. 264, Hari Nagar",Pune,Delhi,India,787805,36,Male,Endurance,Gluten-Free,2023-12-22,2024-06-09 13:21:09,False,8145
CUSTDABC0546CAB3,Chaitanya,Narain,bhardwajdamini@example.net,8194197556,"50
Ramakrishnan Chowk",Chennai,Gujarat,India,155190,49,Other,Muscle Gain,Non-Vegetarian,2024-08-24,2025-04-16 02:53:38,False,5283
CUST39F0B00AA4BB,Amruta,Kothari,umajumdar@example.com,+914632964512,"97/322
Loyal Path",Bangalore,Karnataka,India,724709,48,Male,Muscle Gain,Vegetarian,2024-11-04,2025-03-26 00:36:25,False,4097
CUST105DDD6FCD56,Jagat,Shankar,gabagautami@example.org,8722858695,"03
Vyas Road",Ahmedabad,Tamil Nadu,India,475177,38,Female,Other,Vegan,2024-09-24,2024-12-13 07:02:04,True,4151
CUST1AC27E688377,Riya,Pandey,qvirk@example.org,04568932156,"42, Choudhary Marg",Chennai,Delhi,India,013823,35,Male,General Fitness,None,2025-01-12,2025-07-24 03:48:24,False,1205
CUST0D5CD7F50281,Wriddhish,Das,raagini26@example.com,+916038615919,"202
Kunda Marg",Kolkata,Maharashtra,India,218954,34,Female,Other,None,2025-04-22,2025-08-10 04:30:07,True,3262
CUST802CAF8FFF25,Mason,Thakkar,eeshabala@example.org,+917581007285,"00/972, Tara Circle",Lucknow,Rajasthan,India,888032,37,Male,General Fitness,Vegan,2024-07-05,2024-09-11 05:17:28,True,6268
CUSTCD353030FA13,Chasmum,Nanda,matthewchatterjee@example.org,04939028390,"625, Panchal Nagar",Bangalore,Uttar Pradesh,India,015028,19,Female,Other,Vegan,2024-01-16,2024-05-20 21:46:36,True,1145
CUST2B6CAB8F54D3,Nikita,Rajagopalan,yatin43@example.org,01247335063,"806, Handa Road",Chennai,Uttar Pradesh,India,579355,25,Other,Other,Gluten-Free,2023-10-06,2024-01-19 18:36:02,True,219
CUST442DD594129A,Sai,Parikh,balasubramanianomya@example.org,03866932680,"H.No. 179, Baria Road",Kolkata,Gujarat,India,744521,43,Female,Endurance,Vegetarian,2025-08-15,2025-08-30 05:37:59,False,2342
CUSTD506E9E7443F,Urvi,Oza,kmangat@example.org,05827815816,"H.No. 81
Wable Road",Kolkata,Tamil Nadu,India,394482,39,Male,General Fitness,Vegan,2023-10-10,2024-12-22 11:45:23,True,5718
CUSTAFA28968D1C9,Sanaya,Mitra,bbaral@example.com,1204709563,"H.No. 01
Mahal Path",Jaipur,Rajasthan,India,862433,35,Other,General Fitness,Vegan,2023-10-27,2024-06-22 10:30:14,False,453
CUSTAFDF278081ED,Chaman,Tara,nmangal@example.net,06346563689,"788, Dhawan Path",Jaipur,Delhi,India,282686,23,Female,Weight Loss,Vegan,2025-02-15,2025-03-13 21:28:49,True,3655
CUST2F0927D1635C,Varenya,Hans,lprasad@example.com,0095462818,"82/630, Sharma",Ahmedabad,Delhi,India,206874,36,Female,Muscle Gain,Non-Vegetarian,2024-06-07,2024-06-20 10:29:45,False,1070
CUST870F04CDA8EB,Aarush,Gill,rarya@example.org,01355655628,"H.No. 27, Chanda Marg",Kolkata,Gujarat,India,918213,31,Female,Weight Loss,Gluten-Free,2024-07-17,2025-04-17 22:10:41,False,5907
CUST793060BCCDAB,Ishanvi,Iyer,watikaprasad@example.org,04589523543,"29
Acharya Road",Bangalore,Rajasthan,India,342788,38,Male,Weight Loss,Vegan,2024-06-16,2025-03-04 17:04:23,False,4397
CUST296C312F0234,Divya,Issac,yauvanijha@example.org,+911478334284,"043, Sur Circle",Kolkata,West Bengal,India,247576,36,Female,General Fitness,None,2024-09-28,2025-02-15 15:32:53,False,5270
CUST06DEDC6C1B35,Sanya,Sinha,avni25@example.net,09202003078,"H.No. 212, Vasa Zila",Chennai,Tamil Nadu,India,473800,48,Female,Other,Gluten-Free,2025-06-13,2025-08-11 17:30:19,False,8866
CUSTE43EC1274441,Harish,Gara,ranveerramanathan@example.org,5219813417,"25/036
Panchal Nagar",Jaipur,Maharashtra,India,942035,42,Male,General Fitness,Vegan,2025-04-29,2025-07-30 03:03:31,False,8179
CUST9763627B7448,Gaurika,Balasubramanian,janyasha@example.com,00993534343,"16/11
Toor Circle",Bangalore,Rajasthan,India,479361,33,Female,Other,Gluten-Free,2023-10-09,2023-12-03 15:01:53,True,8892
CUST6F72499579DA,Ishani,Arya,victorkanda@example.com,+914821003265,"37, Chaudhari Road",Jaipur,Telangana,India,162657,33,Female,Muscle Gain,Vegetarian,2025-01-21,2025-05-10 22:50:27,True,3684
CUST6C0AC0392FD5,Chameli,Kaur,jagdish17@example.org,4773525068,"83/205
Kala Marg",Ahmedabad,Rajasthan,India,226296,25,Male,General Fitness,None,2024-10-26,2025-07-25 04:30:17,False,8317
CUST8BDBBB3E0EFA,Daksha,Natarajan,hgoyal@example.org,4920282706,"29/29, Ghosh Marg",Bangalore,Telangana,India,303274,30,Male,Muscle Gain,Vegetarian,2024-09-09,2024-10-31 04:27:17,True,2802
CUSTB7462B4C99A3,Megha,Dubey,rohan47@example.com,+918325296944,"21/76, Sankaran Street",Mumbai,Tamil Nadu,India,203590,21,Other,Weight Loss,Vegetarian,2025-01-31,2025-05-08 04:05:02,False,5320
CUST5A0CAF2D8A02,Nidhi,Bali,michael11@example.org,05636659991,"H.No. 99, Sankar Nagar",Ahmedabad,Rajasthan,India,677804,35,Other,Endurance,Non-Vegetarian,2024-05-01,2025-06-26 20:45:23,False,4543
CUST4DDC66BA24FF,Eiravati,Golla,subramanianpranav@example.net,02129983777,"29/49, Maharaj Ganj",Pune,Tamil Nadu,India,569801,27,Male,Weight Loss,None,2024-08-27,2025-07-05 11:56:14,False,126
CUST0AE0D9DE5ABC,Indali,Oza,jatinchand@example.net,0395082829,"29/887
Ganesan Nagar",Bangalore,Karnataka,India,869301,19,Other,Muscle Gain,Non-Vegetarian,2024-06-16,2025-09-16 23:59:11,False,1382
CUST089EDF65230F,Elijah,Dhaliwal,baniknisha@example.net,9807525483,"746
Rana Ganj",Chennai,Rajasthan,India,383421,27,Other,Other,Non-Vegetarian,2025-06-29,2025-07-13 23:32:57,True,7283
CUST308D863F00BC,Nikita,Divan,tandra@example.org,5081918783,"H.No. 66, Sachdeva Marg",Chennai,Gujarat,India,836478,38,Male,Endurance,None,2025-06-07,2025-07-30 09:31:14,True,1876
CUSTE6A314B0FF32,Vanya,Tara,tandonqarin@example.com,+910272174319,"21
Narang Path",Kolkata,Karnataka,India,777016,33,Other,Weight Loss,Vegetarian,2024-01-28,2024-10-05 11:07:44,False,8657
CUSTF348AE45FE1A,Krishna,Arya,daminimurthy@example.com,5813069853,"72/96, Gala Nagar",Bangalore,Tamil Nadu,India,062718,28,Female,Other,Vegetarian,2024-06-06,2024-07-10 16:44:25,False,2338
CUSTF769CB967EDF,Indali,Memon,glanka@example.net,+910158143865,"17/62
Parmer Nagar",Jaipur,Telangana,India,500369,39,Other,General Fitness,Non-Vegetarian,2024-02-04,2024-12-22 21:22:13,False,4076
CUST0FEE14988D67,Utkarsh,Rattan,aryanverma@example.org,+914779878288,"88, Taneja Chowk",Jaipur,Maharashtra,India,722869,39,Male,Muscle Gain,Vegetarian,2024-06-19,2025-03-23 10:25:12,True,6108
CUST847AF6FF87E3,Tanish,Shroff,pchatterjee@example.org,2129161469,"94, Varkey Street",Pune,Rajasthan,India,328784,34,Other,Endurance,Vegan,2024-05-28,2024-10-07 14:40:11,True,6086
CUSTC832CE851591,Ekalinga,Date,shivansh43@example.org,05126504222,"H.No. 939
Verma Nagar",Delhi,Karnataka,India,919642,38,Male,Weight Loss,Non-Vegetarian,2024-06-26,2024-11-22 15:23:14,False,2610
CUSTEE8F15215AE7,Veer,Randhawa,sai71@example.net,3784149759,"H.No. 17, Dash Path",Bangalore,Gujarat,India,668932,42,Female,Other,Gluten-Free,2024-01-15,2024-03-16 16:28:27,True,6897
CUST6B53E872A052,Mason,Pandya,waliachatresh@example.org,0371339079,"05/285
Keer Marg",Ahmedabad,West Bengal,India,913386,48,Female,Endurance,Vegetarian,2025-04-13,2025-04-27 21:28:59,True,1940
CUST15EADF455747,Xavier,Hari,nisha47@example.com,0175162580,"55/785, Ratta Nagar",Lucknow,West Bengal,India,401191,24,Male,Other,Non-Vegetarian,2025-02-19,2025-06-23 10:08:57,False,7898
CUSTC81FCA189BD2,Chasmum,Oak,pallasamaksh@example.com,05086265099,"73/32
Zachariah Circle",Chennai,Karnataka,India,660081,39,Male,Weight Loss,None,2025-03-13,2025-07-30 02:16:22,True,8752
CUST3F28C7746598,Odika,Vaidya,yamini70@example.com,+919043666466,"33/218, Mallick Marg",Jaipur,Telangana,India,365753,18,Male,Weight Loss,None,2024-10-24,2025-02-14 18:16:11,True,4801
CUST4EDCC1E26443,Madhav,Kapur,samipriya@example.org,5273459198,"33/116
Natarajan Circle",Delhi,Rajasthan,India,422569,24,Other,Weight Loss,Non-Vegetarian,2024-01-24,2025-06-12 05:32:57,True,9704
CUST053F8F3D6EE2,Agastya,Nair,comarvritti@example.org,+913629130643,"H.No. 30
Sabharwal Street",Hyderabad,Gujarat,India,559698,24,Male,General Fitness,None,2023-11-18,2025-04-22 12:57:12,False,4649
CUST24A0613D1A99,Isha,Arora,edani@example.com,+916584860357,"H.No. 51
Taneja Road",Kolkata,Tamil Nadu,India,701732,47,Other,Other,None,2024-05-31,2025-02-09 16:33:59,False,2465
CUST2A0B63FEE87E,Janya,Vig,biswaskavya@example.org,+919862617918,"H.No. 35, Dhar Street",Lucknow,West Bengal,India,156871,32,Female,General Fitness,Non-Vegetarian,2024-03-05,2025-04-01 23:06:28,True,2091
CUST122F8FD0CEF9,Ekavir,Kannan,krishnamurthyfaris@example.org,+918262075124,"82/032
Sarraf Zila",Pune,Maharashtra,India,907019,43,Female,Other,Vegetarian,2024-10-04,2025-09-06 20:34:25,True,4695
CUST698311CF5E3F,Yatin,Nair,bkashyap@example.org,7479506771,"86, Barad Path",Kolkata,Karnataka,India,698260,38,Other,Muscle Gain,Non-Vegetarian,2024-08-24,2025-05-21 12:33:19,False,5877
CUST16B496A078E2,Faris,Borra,jvig@example.net,04836712031,"850
Ahuja Nagar",Delhi,Telangana,India,105483,42,Female,General Fitness,None,2025-01-27,2025-07-05 20:35:24,False,1953
CUST0DEFA7C398D7,Krishna,Sachar,azadbava@example.com,+912268425523,"H.No. 952
Wable Path",Delhi,Telangana,India,476799,28,Other,Muscle Gain,Gluten-Free,2025-08-30,2025-09-05 00:29:24,True,6579
CUSTD5E4822E525F,Jalsa,Soman,hayreindira@example.org,3785733119,"33/451, Raju Marg",Chennai,Uttar Pradesh,India,225602,26,Male,Muscle Gain,Vegetarian,2023-12-31,2024-11-23 19:49:03,False,7340
CUST3293019D85DA,Omkaar,Raja,buchtanish@example.com,+919559542339,"95/00
Gulati Nagar",Ahmedabad,West Bengal,India,467084,21,Female,General Fitness,Gluten-Free,2025-07-31,2025-09-17 15:29:47,True,5231
CUST53F6C64ABB43,Nakul,Lad,chaudharijack@example.com,04591539498,"26/501
Ray Chowk",Jaipur,Rajasthan,India,738107,31,Other,Other,Vegan,2024-09-19,2025-02-03 00:28:04,True,3408
CUST01A15E646CB9,Yadavi,Dhar,pallavi08@example.net,06411342545,"H.No. 31, Nayar Chowk",Chennai,Delhi,India,141242,45,Other,General Fitness,Vegetarian,2024-06-04,2024-07-23 13:00:58,True,2050
CUST59BCE1B183AF,Ekalinga,Sur,rajeshridave@example.org,07304333306,"68
Parikh",Hyderabad,Karnataka,India,191875,49,Female,Muscle Gain,Non-Vegetarian,2025-08-15,2025-08-18 02:48:03,False,6078
CUSTEB045C2D57E1,Jhalak,Chaudhuri,darikakota@example.com,+919229955488,"49/62
Mane Nagar",Jaipur,Maharashtra,India,750956,23,Male,General Fitness,Non-Vegetarian,2025-05-01,2025-09-05 13:03:56,False,7486
CUSTC6ABC3AA7F47,Waida,Nayar,zansi07@example.org,+918237692144,"H.No. 30
Andra Zila",Pune,Delhi,India,692412,29,Female,Muscle Gain,Vegetarian,2023-11-06,2025-03-02 00:45:13,False,5209
CUST9DECC4EAE7F4,Pushti,Kunda,simon80@example.net,4780810001,"H.No. 88
Palla Chowk",Bangalore,Uttar Pradesh,India,842119,42,Other,Muscle Gain,Vegetarian,2023-09-22,2025-05-15 07:49:51,False,5984
CUST7AEF23E5FFC5,Gaurang,Tak,hemangbehl@example.com,+916957497004,"H.No. 164
Mani Nagar",Lucknow,Maharashtra,India,485825,48,Other,Muscle Gain,None,2025-06-17,2025-09-17 00:09:25,True,9543
CUSTA1FF02A0B85E,Sanaya,Vaidya,jason36@example.org,5573759122,"916
Bansal Chowk",Jaipur,Maharashtra,India,654151,23,Male,Muscle Gain,Vegetarian,2024-10-20,2025-04-23 16:38:49,False,2276
CUST4EB2FF83DEC9,Yug,Agate,manyasridhar@example.com,+916108420949,"15/32
Sekhon Chowk",Ahmedabad,Gujarat,India,884557,48,Female,Other,Vegetarian,2024-01-30,2025-08-19 22:41:22,True,6276
CUST8F664F8A8FFF,Indrajit,Balan,bahrimanthan@example.net,+911798498117,"H.No. 673
Sinha Path",Jaipur,Tamil Nadu,India,215815,33,Other,Muscle Gain,Vegan,2024-01-10,2025-01-19 14:33:45,True,1860
CUSTB21F894B5DE2,Ayushman,Vora,abdulpathak@example.com,0413224289,"H.No. 145, Kibe Chowk",Ahmedabad,Maharashtra,India,035749,46,Female,Weight Loss,Gluten-Free,2025-05-09,2025-06-19 13:31:06,True,1803
CUSTEF3D39F53E97,Yachana,Raj,sabharwaltanay@example.org,06719275093,"H.No. 826
Pathak Zila",Hyderabad,Telangana,India,470041,43,Female,Endurance,Vegetarian,2024-05-14,2025-02-03 01:15:02,False,5702
CUST3FEE88F5A598,Unnati,Vaidya,parikhazaan@example.com,+919387597591,"33, Pingle Path",Delhi,Tamil Nadu,India,808736,21,Male,Endurance,Vegan,2024-05-20,2024-10-22 14:44:12,True,6154
CUST85BD2EFB23C2,Andrew,Dewan,dsaran@example.com,6440436770,"22/44
Doshi Path",Mumbai,Karnataka,India,196830,18,Male,Weight Loss,Vegetarian,2025-08-14,2025-09-12 12:35:07,True,4617
CUSTB40DE0899960,Yutika,Prasad,dcherian@example.org,+914255200148,"91/23
Kala Marg",Ahmedabad,Gujarat,India,238154,25,Female,Weight Loss,Gluten-Free,2024-09-15,2025-09-03 04:27:37,False,4296
CUSTC3ACEC5285D4,Xavier,Sinha,sidhukamya@example.com,+915896715825,"H.No. 727, Karan Ganj",Mumbai,Rajasthan,India,874319,31,Female,Muscle Gain,Vegetarian,2024-12-27,2025-08-14 18:54:48,False,912
CUSTABEDB74DB88A,Orinder,Bhasin,isuresh@example.net,+910011471634,"34/50, Char Chowk",Pune,Gujarat,India,010564,28,Male,Endurance,Non-Vegetarian,2024-07-13,2025-06-24 12:15:49,False,8156
CUSTC0D9473527A2,Benjamin,Sachdeva,omuni@example.org,+917337558095,"H.No. 39
Bedi Ganj",Ahmedabad,Delhi,India,689348,31,Other,Endurance,Vegetarian,2024-08-07,2024-11-24 21:30:20,False,9207
CUST5F52C4AA37E4,Leela,Vora,mayasolanki@example.org,+919685179204,"07, Thaman Nagar",Kolkata,Delhi,India,631019,36,Female,Muscle Gain,None,2025-02-20,2025-03-16 02:02:42,False,9079
CUST14FDF0BA459A,Raagini,Agate,fdatta@example.org,1127481572,"H.No. 12, Varma",Kolkata,Tamil Nadu,India,581657,48,Male,General Fitness,None,2025-08-15,2025-08-15 04:03:46,True,8483
CUST009AD55AE9D6,Gabriel,Sunder,nirja93@example.net,1382767815,"554
Bir Zila",Hyderabad,Tamil Nadu,India,285514,41,Male,Other,Vegan,2025-04-18,2025-04-20 01:56:55,False,4942
CUST3F0AFF9AB30D,Siya,Subramanian,naksh64@example.org,03999490559,"34/357
Madan",Kolkata,Tamil Nadu,India,241087,18,Female,Weight Loss,Gluten-Free,2024-07-26,2025-05-20 08:36:55,False,2183
CUSTA42FE83AD682,Jason,Panchal,rattaharsh@example.com,+917515612540,"457
Edwin Nagar",Ahmedabad,Delhi,India,930686,25,Other,Other,Non-Vegetarian,2024-07-07,2024-09-29 23:23:16,True,4673
CUST1C2F5622B845,Zehaan,Bains,logandey@example.net,06939983957,"14/588, Sundaram Street",Ahmedabad,Gujarat,India,721534,37,Female,Weight Loss,Gluten-Free,2023-12-27,2025-06-26 12:49:03,False,3608
CUSTFC0D5F416208,Imaran,Issac,ekiyaboase@example.com,09470782481,"129, Majumdar",Ahmedabad,Delhi,India,938952,27,Male,Weight Loss,Vegetarian,2024-03-25,2025-08-08 21:13:45,False,3651
CUST15E428B1191D,Fitan,Iyengar,manderanmol@example.org,+919059174001,"345
Mody Circle",Jaipur,Tamil Nadu,India,644185,46,Male,Other,Gluten-Free,2024-06-02,2024-09-03 21:28:03,False,6599
CUST7AF5654444B1,Zarna,Sane,cvarty@example.com,2336951662,"472, Mukhopadhyay Circle",Ahmedabad,Karnataka,India,535626,37,Other,General Fitness,Vegan,2024-07-25,2025-05-13 21:50:49,False,5277
CUSTC78FE1A37115,Priya,Bhardwaj,hsha@example.org,05314556091,"32/819, Dalal Street",Lucknow,Maharashtra,India,498374,20,Other,Endurance,None,2024-11-10,2025-05-08 07:49:22,True,5830
CUST4B8433C7B33A,Aarush,Ram,surdamyanti@example.org,02767646304,"H.No. 077, Shukla Path",Delhi,Telangana,India,232729,50,Male,Muscle Gain,None,2025-05-19,2025-08-15 19:02:35,True,1990
CUST9AB05E0E849A,Gagan,Hayer,dayamai08@example.net,+914862586646,"386
Sarma",Mumbai,Delhi,India,529957,41,Other,General Fitness,None,2025-06-08,2025-07-11 21:25:33,True,591
CUST22768CBED57C,Aditya,Mallick,gaurav76@example.com,+915250535782,"170
Sawhney Circle",Kolkata,Telangana,India,212622,18,Other,Muscle Gain,Vegan,2025-06-14,2025-07-22 15:18:10,False,7564
CUSTA51C85BD50FA,Jai,Choudhary,sagrawal@example.com,+910587793330,"62/445, Khosla Chowk",Chennai,Telangana,India,581769,45,Male,Muscle Gain,Gluten-Free,2025-09-16,2025-09-16 16:12:55,True,175
CUST752DB99B8296,Jagat,Patla,lipika37@example.org,+917843939283,"460, Rattan",Pune,Delhi,India,352000,35,Other,General Fitness,Vegetarian,2024-01-24,2024-08-13 03:59:16,True,6955
CUSTBA0006950461,Bakhshi,Soman,ojani@example.com,5327876083,"H.No. 82, Purohit Marg",Kolkata,Maharashtra,India,054012,22,Other,Weight Loss,None,2024-01-23,2024-04-06 09:08:05,True,5873
CUSTFF6E52CDC0CF,Kashish,Ben,pushti30@example.net,+910232439203,"41/68
Andra Zila",Chennai,Gujarat,India,217922,34,Other,Endurance,None,2024-08-24,2024-11-08 19:40:07,False,8353
CUST62E0749C3EEE,Chaitanya,Chana,charles76@example.net,02488802720,"757, Chaudhuri Zila",Mumbai,Gujarat,India,849830,23,Other,Muscle Gain,Gluten-Free,2024-12-25,2025-04-07 14:14:47,True,9288
CUST6D18D8F072B7,Advay,Kurian,surianthony@example.net,+918670650895,"H.No. 81
Gopal Chowk",Chennai,Delhi,India,394637,21,Other,Muscle Gain,Vegetarian,2024-06-16,2025-03-25 06:53:48,False,6459
CUSTC162A640CE2F,Kiaan,Sastry,rehaan18@example.net,1514117683,"493, Peri Zila",Kolkata,Maharashtra,India,400450,29,Male,Endurance,Vegetarian,2024-08-20,2025-09-03 12:44:54,False,6576
CUSTC0A967D5C8CE,Madhav,Sidhu,wallafalak@example.com,+910607138814,"68/540, Kapadia Circle",Mumbai,Maharashtra,India,527783,28,Female,General Fitness,Vegan,2025-06-14,2025-09-02 16:05:21,False,7721
CUSTFE24DF36DB41,Gauri,Comar,opatla@example.org,+911362681029,"604
Verma",Lucknow,Uttar Pradesh,India,823250,21,Other,Muscle Gain,Non-Vegetarian,2024-07-01,2025-08-21 14:41:24,False,5743
CUSTF7E8158D10C3,Urvashi,Wali,ksule@example.net,03017813872,"65/00, Aggarwal Circle",Pune,Uttar Pradesh,India,556891,47,Female,Endurance,Gluten-Free,2025-08-19,2025-09-15 02:31:00,True,8189
CUSTDDFB831B3D8E,Manya,Mannan,robert63@example.net,4215697218,"H.No. 292, Kaul",Hyderabad,Maharashtra,India,626087,24,Male,Endurance,Vegan,2024-06-23,2025-06-23 00:41:02,False,9319
CUST56C97A11A843,Nihal,Das,edhar@example.net,0937112532,"H.No. 246, Srivastava Nagar",Kolkata,Tamil Nadu,India,729248,36,Female,General Fitness,Gluten-Free,2024-06-05,2025-06-05 14:47:58,True,3255
CUSTA2B73D73825F,Yashica,Rattan,qbuch@example.net,04218246302,"H.No. 187
Mani Road",Lucknow,Uttar Pradesh,India,904848,25,Female,Endurance,None,2023-11-03,2024-01-25 12:14:32,False,5832
CUST6E98088D8495,Ishaan,Patil,mmaharaj@example.com,+912048267847,"52, Chatterjee Chowk",Hyderabad,Maharashtra,India,737388,28,Female,General Fitness,Vegetarian,2024-04-20,2025-07-02 15:02:05,True,5603
CUST0A51A5D6CEEE,Dipta,Sabharwal,jasmit76@example.org,+918832010476,"H.No. 451
Rajagopalan Zila",Mumbai,Delhi,India,287553,32,Other,General Fitness,Non-Vegetarian,2024-05-19,2025-06-13 16:22:12,False,6941
CUSTC8C3D104BF87,Yashasvi,Bath,anirudhsule@example.org,+911708378515,"76/859
Ratti Ganj",Chennai,Rajasthan,India,634938,49,Male,Weight Loss,Gluten-Free,2025-09-05,2025-09-06 21:30:05,True,4291
CUST426EEBDCEFEC,Tejas,Banik,kadeparth@example.org,+912784753372,"916, Wali Road",Bangalore,Gujarat,India,544012,25,Male,General Fitness,Vegetarian,2023-11-12,2025-01-14 15:25:59,True,7838
CUST541626B59D53,Chakradev,Banerjee,doctorneelima@example.com,+912023542372,"H.No. 29
Sarkar Chowk",Pune,Tamil Nadu,India,248145,27,Female,Other,Vegan,2023-12-30,2024-07-23 03:56:48,False,1957
CUST82CFB3D6B557,Jagdish,Brahmbhatt,kadesara@example.com,7263830334,"H.No. 394
Setty Road",Pune,Maharashtra,India,683449,50,Female,Muscle Gain,Vegan,2024-11-10,2025-01-13 18:37:10,True,863
CUST35A8C2437012,Aahana,Kuruvilla,mistryvyanjana@example.com,5076074233,"H.No. 998, Chaudhry Ganj",Kolkata,Gujarat,India,993588,47,Female,Other,Non-Vegetarian,2025-03-19,2025-08-21 07:38:59,True,3918
CUSTD2E5E496E048,Anusha,Devi,balanwazir@example.com,07608448590,"118
Taneja Road",Ahmedabad,Delhi,India,600852,26,Female,Muscle Gain,Vegan,2024-05-23,2024-09-26 04:29:36,False,9513
CUST6C3ECD6EEF62,Bahadurjit,Raj,xpall@example.com,03308592777,"H.No. 01
Palla Path",Delhi,Uttar Pradesh,India,758984,20,Male,Muscle Gain,Non-Vegetarian,2024-01-26,2024-08-30 22:58:26,True,848
CUST37709C684E43,Ekta,Deshpande,nitara39@example.net,+913059676653,"76/65
Chad Marg",Kolkata,Tamil Nadu,India,970719,30,Male,Endurance,Non-Vegetarian,2025-06-20,2025-07-14 05:02:19,True,2193
CUSTCD484746BB4B,Avi,Chada,gautambal@example.com,06186065666,"474, Mittal Path",Lucknow,Telangana,India,602754,35,Other,Endurance,Gluten-Free,2024-12-20,2025-02-13 04:55:37,False,5853
CUST5BC7E7686CDF,Kabir,Pal,om65@example.net,+916051330582,"67/43
Mital Street",Jaipur,West Bengal,India,156894,49,Male,General Fitness,Non-Vegetarian,2024-09-03,2025-08-22 13:17:18,False,9814
CUST537C82FC089A,Vincent,Nagi,megha74@example.com,+911743106179,"25/568
Kunda Zila",Mumbai,Gujarat,India,957391,32,Other,Weight Loss,Vegetarian,2024-06-13,2025-07-05 15:50:16,False,9836
CUST6A4E4B1C05B1,Benjamin,Devi,divya63@example.com,03352115110,"96
Dey Circle",Bangalore,Maharashtra,India,610527,18,Other,Other,Gluten-Free,2024-01-31,2024-05-20 10:20:49,True,3471
CUSTCAAF691DD09B,Omkaar,Nigam,enarang@example.net,01497282571,"29/843
Dasgupta Ganj",Pune,Tamil Nadu,India,194129,37,Female,Other,Gluten-Free,2025-03-13,2025-03-17 00:56:41,True,5063
CUSTEA73D525E6F2,Ojas,Cherian,maanaspalan@example.com,7022538367,"H.No. 16, Viswanathan Path",Jaipur,Telangana,India,895326,28,Female,General Fitness,Vegan,2025-04-02,2025-04-14 03:25:32,False,5042
CUST59EA6692F1F8,Udyati,Varma,xbora@example.org,1936226241,"H.No. 94
Borra Circle",Bangalore,Maharashtra,India,315201,42,Male,Other,Vegan,2025-04-27,2025-08-12 08:20:28,False,2862
CUST8F8D93AD6916,Sarthak,Narasimhan,ibera@example.net,3758452788,"194
Dixit Chowk",Bangalore,West Bengal,India,690633,29,Other,Other,Non-Vegetarian,2025-07-20,2025-08-18 00:07:50,False,9874
CUST5103C06C064C,Edhitha,Mangal,parth93@example.com,06609500628,"80/95, Bhatt Circle",Mumbai,Delhi,India,603921,34,Male,Endurance,Gluten-Free,2025-01-27,2025-08-23 04:29:41,False,6175
CUSTD84B5429E399,Brinda,Pant,dayita08@example.net,+911500706973,"35/719, Chana Ganj",Kolkata,Maharashtra,India,972986,36,Other,Endurance,Vegan,2024-10-19,2025-05-03 10:16:09,True,6362
CUSTBD861DE3E716,Tarak,Ghose,warda52@example.org,07243392146,"51
Sahni",Hyderabad,West Bengal,India,351998,35,Female,General Fitness,Non-Vegetarian,2025-01-10,2025-06-24 21:30:05,True,1117
CUST2308CF1E567F,Ijaya,Grewal,jananikuruvilla@example.org,+910750790401,"15/09
Bawa Ganj",Bangalore,Uttar Pradesh,India,567695,44,Other,General Fitness,Gluten-Free,2023-10-15,2024-05-30 22:40:16,True,6664
CUSTBD1C6D9B3648,Balendra,Biswas,triyakrishnan@example.com,+916584591982,"H.No. 484, Nagy Marg",Lucknow,Gujarat,India,620381,24,Male,Muscle Gain,Vegan,2024-02-28,2025-08-21 08:19:43,False,6120
CUST77DE99E33816,Varenya,Bansal,neelrastogi@example.com,+919012893186,"H.No. 79
Zacharia",Delhi,Rajasthan,India,019646,44,Male,General Fitness,Gluten-Free,2024-02-18,2025-04-17 03:33:41,True,6237
CUST762CD734A7C6,Omaja,Jha,bakhshi25@example.com,07064452077,"H.No. 31
Chauhan Circle",Kolkata,Telangana,India,019799,27,Female,Other,Gluten-Free,2025-04-09,2025-05-24 18:27:34,True,9607
